SOAR_NM,FP_UNIT_DESC,FP_DVSN_DESC,FP_DEPT_DESC,FP_CATG_GRP_DESC,CATG_DESC,sub_catg_desc,sortkey,nKSNID,nTRS,Revenue
FOOD                   ,FOOD & CONSUMABLES,FOOD,BEVERAGES,NEW AGE/ WATER,NEW AGE NON-CARBONATED,MULTI-SERVE (32/64 OZ),05-033-0180-0411-0004-03,108,"2,104,838.00","3,856,594.44"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BEVERAGES,NEW AGE/ WATER,NEW AGE NON-CARBONATED,SINGLE SERVE,05-033-0180-0411-0004-01,809,"5,780,360.00","11,425,914.94"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BEVERAGES,NEW AGE/ WATER,STILLWATER,GALLON,05-033-0180-0411-0071-03,51,"1,222,694.00","2,659,247.79"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BEVERAGES,NEW AGE/ WATER,STILLWATER,MULTI-PACK,05-033-0180-0411-0071-04,74,"5,484,088.00","31,500,716.83"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BEVERAGES,NEW AGE/ WATER,STILLWATER,SINGLE SERVE,05-033-0180-0411-0071-01,57,"3,405,306.00","6,359,368.54"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BEVERAGES,NEW AGE/ WATER,WATER,SINGLE SERVE,05-033-0180-0411-0072-01,114,"563,049.00","1,003,918.00"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK DAIRY (REFRIGERATED F,DSD REFRIGERATED FOODS,BY PRODUCTS,05-033-0380-0412-0087-02,280,"198,734.00","660,565.08"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK DAIRY (REFRIGERATED F,DSD REFRIGERATED FOODS,ICE CREAM,05-033-0380-0412-0087-04,174,"794,936.00","1,372,338.53"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK DAIRY (REFRIGERATED F,DSD REFRIGERATED FOODS,JUICES,05-033-0380-0412-0087-01,207,"325,689.00","666,702.65"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK DAIRY (REFRIGERATED F,MILK,MILK,05-033-0380-0412-0086-01,893,"3,399,637.00","12,137,730.75"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK DAIRY (REFRIGERATED F,MILK,VALUE ADDED,05-033-0380-0412-0086-02,63,"153,643.00","363,442.77"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK FROZEN FOODS,OTHER FROZEN PRODUCTS,BAGGED ICE,05-033-0380-0426-0095-08,55,"299,406.00","1,041,296.54"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK FROZEN FOODS,OTHER FROZEN PRODUCTS,ICE CREAM,05-033-0380-0426-0095-02,432,"219,999.00","761,586.29"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK FROZEN FOODS,OTHER FROZEN PRODUCTS,NOVELTIES,05-033-0380-0426-0095-12,90,"170,827.00","525,230.02"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK REFRIGERATED FOODS,CITRUS JUICES/DRINKS,CITRIS JUICES,05-033-0380-0428-0093-01,91,"876,246.00","2,442,611.08"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK REFRIGERATED FOODS,CITRUS JUICES/DRINKS,NON-CITRIS JUICES,05-033-0380-0428-0093-02,136,"171,946.00","466,428.12"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK REFRIGERATED FOODS,MEATS/CHEESE,BUTTER/MARGARINE,05-033-0380-0428-0092-06,50,"184,723.00","568,435.28"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK REFRIGERATED FOODS,MEATS/CHEESE,CHEESE,05-033-0380-0428-0092-01,299,"728,593.00","2,168,793.99"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK REFRIGERATED FOODS,MEATS/CHEESE,EGGS,05-033-0380-0428-0092-07,58,"428,415.00","1,151,147.72"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK REFRIGERATED FOODS,MEATS/CHEESE,LUNCH MEAT,05-033-0380-0428-0092-03,159,"1,618,413.00","4,793,005.29"
FOOD                   ,FOOD & CONSUMABLES,FOOD,BK FROZEN AND DAIRY,BK REFRIGERATED FOODS,MEATS/CHEESE,YOGURT,05-033-0380-0428-0092-02,167,"258,697.00","475,361.26"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,CHRISTMAS CANDY,CHRISTMAS,BAGGED ASSORTED,05-033-0181-1259-0059-01,122,"2,144,504.00","8,248,009.36"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,CHRISTMAS CANDY,CHRISTMAS,BOXED CHOCOLATE,05-033-0181-1259-0059-03,54,"1,197,285.00","6,487,777.39"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,CHRISTMAS CANDY,CHRISTMAS,CANDY CANES,05-033-0181-1259-0059-07,47,"665,159.00","1,821,463.59"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,CHRISTMAS CANDY,CHRISTMAS,MISC./STOCKINGS/STORYBOOK,05-033-0181-1259-0059-06,94,"1,235,204.00","3,622,203.13"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,CHRISTMAS CANDY,CHRISTMAS,NOVELTIES & BANKS,05-033-0181-1259-0059-08,93,"1,486,969.00","5,523,652.75"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,CHRISTMAS CANDY,CHRISTMAS,TINS & CANISTERS,05-033-0181-1259-0059-02,46,"337,984.00","1,276,388.71"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,EASTER CANDY,EASTER,BASKET STUFFERS,05-033-0181-1257-0057-03,133,"1,401,411.00","4,189,845.19"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,EASTER CANDY,EASTER,GIFTS,05-033-0181-1257-0057-04,11,"448,534.00","2,507,224.75"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,EASTER CANDY,EASTER,SINGLE SERVE,05-033-0181-1257-0057-02,30,"493,519.00","963,772.30"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,EASTER CANDY,EASTER,TAKE HOME CANDY,05-033-0181-1257-0057-01,177,"3,089,286.00","10,144,013.89"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,GUMS/MINTS,GUMS/MINTS,MULTIPACKS,05-033-0181-0413-0050-02,106,"1,479,356.00","4,525,543.00"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,GUMS/MINTS,GUMS/MINTS,SINGLES,05-033-0181-0413-0050-01,288,"7,684,707.00","11,580,219.95"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,HALLOWEEN CANDY,HALLOWEEN,BIG BAGS,05-033-0181-1258-0058-01,72,"933,169.00","5,305,981.78"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,HALLOWEEN CANDY,HALLOWEEN,MISCELLANEOUS,05-033-0181-1258-0058-05,61,"1,018,681.00","2,668,741.01"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,HALLOWEEN CANDY,HALLOWEEN,SNACK SIZE,05-033-0181-1258-0058-03,53,"780,596.00","4,938,072.40"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,KIDDIE CANDY,KIDDIE CANDY,NOVELTY CANDY,05-033-0181-0414-0051-01,179,"1,635,378.00","3,805,637.76"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,KS - CANDY & GUM,KS - CANDY & GUM,KS - CANDY & GUM,05-033-0181-0999-0015-15,199,"759,673.00","967,038.34"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,SEASONAL GIFTS,SEASONAL GIFTS,GIFT SETS,05-033-0181-0416-0096-01,198,"1,810,865.00","17,357,598.80"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,SEASONAL GIFTS,SEASONAL GIFTS,POPCORN TINS,05-033-0181-0416-0096-03,32,"1,052,419.00","6,204,511.10"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,SINGLE SERVE,SINGLE SERVE CANDY,KING SIZE BARS,05-033-0181-0417-0062-02,99,"4,531,119.00","7,952,118.18"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,SINGLE SERVE,SINGLE SERVE CANDY,STANDARD BARS,05-033-0181-0417-0062-01,160,"6,690,757.00","8,270,145.03"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,SPRING AND SUMMER CANDY,SPRING AND SUMMER,BAG CANDY,05-033-0181-1260-0060-01,51,"627,821.00","1,119,701.06"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,SPRING AND SUMMER CANDY,SPRING AND SUMMER,FREEZER STICKS,05-033-0181-1260-0060-02,37,"985,502.00","2,040,155.98"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,SPRING AND SUMMER CANDY,SPRING AND SUMMER,MARSHMALLOW,05-033-0181-1260-0060-03,6,"278,196.00","748,158.81"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,TAKE HOME,TAKE HOME CANDY,LARGE/GIANT BARS,05-033-0181-0418-0052-05,32,"761,231.00","1,805,487.43"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,TAKE HOME,TAKE HOME CANDY,MULTIPACKS,05-033-0181-0418-0052-04,73,"1,899,135.00","4,163,861.23"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,TAKE HOME,TAKE HOME CANDY,NOVELTIES AND BANKS,05-033-0181-0418-0052-07,22,"1,349,519.00","1,294,330.15"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,TAKE HOME,TAKE HOME CANDY,PACKAGED CHOCOLATE,05-033-0181-0418-0052-01,873,"11,308,049.00","44,500,745.14"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,TAKE HOME,TAKE HOME CANDY,PACKAGED NON-CHOCOLATE,05-033-0181-0418-0052-02,"1,139","9,296,396.00","26,388,309.86"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,TAKE HOME,TAKE HOME CANDY,PRESENTATION BOXES,05-033-0181-0418-0052-06,33,"1,011,529.00","5,106,274.62"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,TAKE HOME,TAKE HOME CANDY,SNACK SIZE,05-033-0181-0418-0052-03,225,"1,534,822.00","6,324,601.93"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,VALENTINE CANDY,VALENTINE,BAGGED CANDY,05-033-0181-1256-0056-02,73,"644,054.00","2,089,320.58"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,VALENTINE CANDY,VALENTINE,LOW PRICE HEARTS,05-033-0181-1256-0056-04,41,"391,782.00","1,447,021.01"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,VALENTINE CANDY,VALENTINE,NOVELTY PACK,05-033-0181-1256-0056-03,58,"400,359.00","1,232,875.52"
FOOD                   ,FOOD & CONSUMABLES,FOOD,CANDY & GUM,VALENTINE CANDY,VALENTINE,RUSSELL STOVER,05-033-0181-1256-0056-01,20,"227,291.00","1,248,847.57"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,BAKING NEEDS,BAKING INGREDIENTS,BAKING SUPPLIES,05-033-0182-0420-0091-02,155,"493,179.00","1,259,979.27"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,BAKING NEEDS,BAKING INGREDIENTS,CANNED MILK,05-033-0182-0420-0091-05,25,"129,538.00","409,046.98"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,BAKING NEEDS,BAKING INGREDIENTS,FROSTING,05-033-0182-0420-0091-01,62,"356,362.00","806,006.59"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,BAKING NEEDS,BAKING INGREDIENTS,SPICES,05-033-0182-0420-0091-06,125,"105,556.00","297,288.20"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,BAKING NEEDS,BAKING INGREDIENTS,SUGAR,05-033-0182-0420-0091-04,56,"552,618.00","1,531,889.02"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,BAKING NEEDS,BAKING MIXES/FLOUR,BAKING MIXES,05-033-0182-0420-0089-01,93,"926,715.00","2,450,805.50"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,BAKING NEEDS,BAKING MIXES/FLOUR,BROWNIES/COOKIES,05-033-0182-0420-0089-06,29,"300,018.00","770,380.73"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,BAKING NEEDS,SHORTENING & OIL,COOKING OILS,05-033-0182-0420-0090-01,54,"285,750.00","1,194,438.64"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CANNED FOODS,BOXED DESSERTS,CANNED/FRUITS,05-033-0182-0423-0012-01,150,"502,187.00","1,619,239.73"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CANNED FOODS,BOXED DESSERTS,GELATIN,05-033-0182-0423-0012-03,50,"191,865.00","429,076.63"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CANNED FOODS,BOXED DESSERTS,MARSHMALLOWS,05-033-0182-0423-0012-04,6,"330,335.00","561,768.07"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CANNED FOODS,BOXED DESSERTS,SNACK PACKS/PUDDING,05-033-0182-0423-0012-02,96,"841,494.00","1,431,452.45"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CANNED FOODS,CANNED VEGETABLES,CANNED VEGETABLES/MUSHROO,05-033-0182-0423-0019-01,150,"247,192.00","518,301.78"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CANNED FOODS,MEATS/CANNED,CANNED MEATS/DINNERS,05-033-0182-0423-0011-01,141,"509,560.00","1,888,655.99"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CANNED FOODS,MEATS/CANNED,CANNED TOMATO PASTE & SAU,05-033-0182-0423-0011-07,34,"117,003.00","223,813.66"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CANNED FOODS,MEATS/CANNED,MEAT SNACKS/BEEF JERKY,05-033-0182-0423-0011-02,209,"227,937.00","1,080,433.56"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CANNED FOODS,MEATS/CANNED,SLOPPY JOE/CHILI,05-033-0182-0423-0011-05,24,"109,766.00","346,886.65"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CANNED FOODS,SEAFOOD,TUNA,05-033-0182-0423-0009-01,55,"361,010.00","1,200,979.72"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CANNED FOODS,SOUP,CONDENSED CANNED SOUP,05-033-0182-0423-0022-01,94,"495,464.00","1,371,193.99"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CANNED FOODS,SOUP,DRY SOUP/MIXES,05-033-0182-0423-0022-03,136,"792,550.00","1,229,923.66"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CANNED FOODS,SOUP,RTS SOUP,05-033-0182-0423-0022-02,95,"461,361.00","1,376,720.03"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CONDIMENTS,BBQ/KETCHUP,BBQ SAUCES/MARINADE,05-033-0182-0424-0024-01,101,"181,878.00","530,273.62"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CONDIMENTS,BBQ/KETCHUP,KETCHUP/HOT SAUCE,05-033-0182-0424-0024-02,57,"419,828.00","906,296.68"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CONDIMENTS,PEANUT BUTTER/JELLY,PEANUT BUTTER,05-033-0182-0424-0025-01,57,"273,083.00","970,985.97"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CONDIMENTS,SALAD DRESSINGS,SALAD DRESSING,05-033-0182-0424-0020-01,136,"293,472.00","998,337.49"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CONDIMENTS,SALAD DRESSINGS,SEASONINGS/SEASONINGS MIX,05-033-0182-0424-0020-02,227,"288,622.00","743,557.11"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CONDIMENTS,SALAD DRESSINGS,SPOOONABLE DRESSING/MAYO,05-033-0182-0424-0020-05,29,"166,667.00","684,735.57"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,CONDIMENTS,SALAD DRESSINGS,VINEGAR,05-033-0182-0424-0020-03,40,"157,138.00","464,659.88"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,MEAL SOLUTIONS,BOXED DINNER/SIDE,DRY ADD MEAT/HAMBURGER HE,05-033-0182-0427-0013-04,62,"163,161.00","419,088.96"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,MEAL SOLUTIONS,BOXED DINNER/SIDE,MAC & CHEESE,05-033-0182-0427-0013-01,54,"616,428.00","1,804,573.99"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,MEAL SOLUTIONS,BOXED DINNER/SIDE,RICE & SAUCES,05-033-0182-0427-0013-03,26,"204,122.00","402,527.88"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,MEAL SOLUTIONS,MICROWAVE FOODS/CANNED,CANNED PASTA,05-033-0182-0427-0017-04,31,"374,660.00","833,547.70"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,MEAL SOLUTIONS,MICROWAVE FOODS/CANNED,DINNERS,05-033-0182-0427-0017-02,34,"286,401.00","947,244.77"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,MEAL SOLUTIONS,MICROWAVE FOODS/CANNED,MICRO CUPS,05-033-0182-0427-0017-01,32,"218,320.00","484,184.67"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,MEAL SOLUTIONS,PASTAS / PASTA SAUCE,DRY PASTA,05-033-0182-0427-0014-01,135,"366,390.00","653,712.63"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BASICS,MEAL SOLUTIONS,PASTAS / PASTA SAUCE,SPAGHETTI SAUCE,05-033-0182-0427-0014-02,136,"275,259.00","741,847.69"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,BREAKFAST FOODS,BREAKFAST BRS/FRUIT SNACK,BOXED TARTS,05-033-0183-0422-0082-01,51,"864,796.00","2,466,813.48"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,BREAKFAST FOODS,BREAKFAST BRS/FRUIT SNACK,CEREAL BARS,05-033-0183-0422-0082-02,164,"1,937,986.00","6,804,357.72"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,BREAKFAST FOODS,BREAKFAST BRS/FRUIT SNACK,FRUIT SNACKS,05-033-0183-0422-0082-03,102,"609,385.00","2,073,531.63"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,BREAKFAST FOODS,CEREAL,HOT CEREAL,05-033-0183-0422-0081-04,82,"385,568.00","1,302,341.94"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,BREAKFAST FOODS,CEREAL,RTE - ADULT CEREAL,05-033-0183-0422-0081-01,75,"863,823.00","3,342,124.64"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,BREAKFAST FOODS,CEREAL,RTE - ALL FAMILY CEREAL,05-033-0183-0422-0081-02,165,"1,481,946.00","5,506,979.99"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,BREAKFAST FOODS,CEREAL,RTE - KIDS,05-033-0183-0422-0081-03,84,"1,810,399.00","6,125,390.60"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,BREAKFAST FOODS,PANCAKE & SYRUPS,PANCAKES & SYRUP,05-033-0183-0422-0083-02,71,"156,748.00","570,160.71"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,ETHNIC FOODS,HISPANIC,AUTHENTIC HISPANIC CANDY,05-033-0183-0425-0078-04,135,"129,715.00","202,258.90"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,ETHNIC FOODS,HISPANIC,AUTHENTIC HISPANIC COOKIE,05-033-0183-0425-0078-05,93,"127,686.00","258,694.76"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,ETHNIC FOODS,HISPANIC,AUTHENTIC HISPANIC JUICE,05-033-0183-0425-0078-08,118,"101,024.00","167,564.61"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,ETHNIC FOODS,HISPANIC,AUTHENTIC HISPANIC SAUCE,05-033-0183-0425-0078-01,887,"1,086,225.00","2,462,798.95"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,ETHNIC FOODS,ORIENTAL,ORIENTAL,05-033-0183-0425-0077-01,"1,404","704,901.00","2,280,846.41"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,FORMULA,BABY NUTRITION,CEREAL / FOOD / JUICE,05-033-0183-0437-0013-03,313,"1,693,783.00","4,076,555.78"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,FORMULA,BABY NUTRITION,ELECTRELYT,05-033-0183-0437-0013-01,33,"335,788.00","1,923,678.56"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,FORMULA,BABY NUTRITION,FORMULA,05-033-0183-0437-0013-02,98,"465,381.00","12,179,929.76"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,HOT BEVERAGES,HOT BEVERAGE,COFFEE CREAMER,05-033-0183-1255-0030-02,38,"320,955.00","1,586,253.94"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,HOT BEVERAGES,HOT BEVERAGE,COFFEE GROUND,05-033-0183-1255-0030-03,475,"2,468,519.00","21,230,597.35"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,HOT BEVERAGES,HOT BEVERAGE,"MILK MODIFYERS (SYRUP,MIX",05-033-0183-1255-0030-05,64,"298,880.00","917,760.68"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,HOT BEVERAGES,HOT BEVERAGE,TEA,05-033-0183-1255-0030-04,217,"551,345.00","2,180,018.56"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,SHELF STABLE JUICES & DRI,JUICE/JUICE DRINKS,ASCEPTIC,05-033-0183-0421-0001-02,93,"2,285,506.00","5,248,615.60"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,SHELF STABLE JUICES & DRI,JUICE/JUICE DRINKS,MULTI-SERVE,05-033-0183-0421-0001-03,322,"1,958,769.00","6,704,051.52"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,SHELF STABLE JUICES & DRI,JUICE/JUICE DRINKS,POWDERED MIXES,05-033-0183-0421-0001-05,145,"1,299,313.00","2,526,517.50"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,SHELF STABLE JUICES & DRI,JUICE/JUICE DRINKS,SINGLE SERVE,05-033-0183-0421-0001-01,390,"904,613.00","1,837,701.83"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,SHELF STABLE JUICES & DRI,JUICE/JUICE DRINKS,SQUEEZE,05-033-0183-0421-0001-06,49,"149,948.00","513,894.16"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,SHELF STABLE JUICES & DRI,SPORTS DRINK,MULTI-PACK,05-033-0183-0421-0002-02,44,"809,970.00","5,009,151.24"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,SHELF STABLE JUICES & DRI,SPORTS DRINK,MULTI-SERVE,05-033-0183-0421-0002-03,25,"1,069,323.00","2,124,329.43"
FOOD                   ,FOOD & CONSUMABLES,FOOD,GROCERY- BREAKFAST & SPEC,SHELF STABLE JUICES & DRI,SPORTS DRINK,SINGLE SERVE,05-033-0183-0421-0002-01,91,"763,484.00","1,511,053.04"
FOOD                   ,FOOD & CONSUMABLES,FOOD,PRODUCE,PRODUCE,COOKING VEGETABLE,COOKING VEGETABLE,05-033-0381-1317-0036-01,206,"101,088.00","314,925.04"
FOOD                   ,FOOD & CONSUMABLES,FOOD,SNACKS,BK BAKERY,BAKERY,BREAD,05-033-0184-0431-0005-04,94,"287,105.00","822,727.79"
FOOD                   ,FOOD & CONSUMABLES,FOOD,SNACKS,BK BAKERY,BAKERY,LITTLE DEBBIE,05-033-0184-0431-0005-01,211,"3,188,375.00","6,340,364.20"
FOOD                   ,FOOD & CONSUMABLES,FOOD,SNACKS,BK BAKERY,BAKERY,MISCELLANEOUS/OTHER,05-033-0184-0431-0005-07,416,"655,765.00","1,947,159.71"
FOOD                   ,FOOD & CONSUMABLES,FOOD,SNACKS,BK FRESH BREAD,FRESH BREAD,BREAD,05-033-0184-0013-0006-01,306,"1,469,633.00","3,734,161.10"
FOOD                   ,FOOD & CONSUMABLES,FOOD,SNACKS,BK FRESH BREAD,FRESH BREAD,ROLLS & BUNS,05-033-0184-0013-0006-02,138,"184,914.00","472,916.94"
FOOD                   ,FOOD & CONSUMABLES,FOOD,SNACKS,CHECKOUTS,CHECKOUTS,NUTS,05-033-0184-1261-0021-01,77,"1,325,721.00","3,205,016.45"
FOOD                   ,FOOD & CONSUMABLES,FOOD,SNACKS,COOKIES,COOKIES,MAINSTEAM,05-033-0184-0432-0053-01,272,"2,597,931.00","7,880,902.94"
FOOD                   ,FOOD & CONSUMABLES,FOOD,SNACKS,COOKIES,COOKIES,SEASONAL,05-033-0184-0432-0053-06,36,"227,191.00","894,986.61"
FOOD                   ,FOOD & CONSUMABLES,FOOD,SNACKS,COOKIES,COOKIES,SNACK PACK ON THE GO SING,05-033-0184-0432-0053-05,88,"137,223.00","569,814.65"
FOOD                   ,FOOD & CONSUMABLES,FOOD,SNACKS,COOKIES,COOKIES,SPECIALTY,05-033-0184-0432-0053-04,265,"379,502.00","1,523,620.32"
FOOD                   ,FOOD & CONSUMABLES,FOOD,SNACKS,COOKIES,COOKIES,VALUE PRICE/ECONOMY,05-033-0184-0432-0053-02,181,"2,123,084.00","5,313,488.53"
